,price,address,property_type,num_rooms,floor_num,meters,parking,street,city,ppm,driving_time,public_trans_time,public_trans_option,min_driving_time,max_driving_time,public_trans_time_min,number_trans_trips,driving_time_from_parents,driving_time_from_parents_min,driving_time_from_parents_max,parking?,meters_per_room
2171,1499999,HaKotel HaMaaravi St. Beer Sheva,Duplex,6.0,1,180.0,0,HaKotel HaMaaravi St.,Beer Sheva,8333.327777777778,typically 1 hr 25 min - 2 hr 20 min,1 hr 35 min,16        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,85.0,140.0,95.0,2,1 hr - 1 hr 40 min,60.0,100.0,no,30.0
2172,955000,Wingate St. Beer Sheva,Apartment,4.0,4,93.0,0,Wingate St.,Beer Sheva,10268.817204301075,typically 1 hr 25 min - 2 hr 10 min,1 hr 26 min,5    באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,85.0,130.0,86.0,2,55 min - 1 hr 30 min,55.0,90.0,no,23.25
2173,830000,Yehuda Halevi St. Beer Sheva,Apartment,3.0,0,60.0,0,Yehuda Halevi St.,Beer Sheva,13833.333333333334,typically 1 hr 25 min - 2 hr 10 min,1 hr 29 min,11        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,85.0,130.0,89.0,2,55 min - 1 hr 30 min,55.0,90.0,no,20.0
2174,899999,Hahida St. Beer Sheva,Apartment,4.0,8,91.0,0,Hahida St.,Beer Sheva,9890.098901098901,typically 1 hr 25 min - 2 hr 20 min,1 hr 42 min,25        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,85.0,140.0,102.0,2,,,,no,22.75
2175,12000000,Yigal Alon St. Tel Aviv-Yafo,Penthouse,3.5,40,180.0,3,Yigal Alon St.,Tel Aviv-Yafo,66666.66666666667,typically 6 - 16 min,9 min,46,6.0,16.0,9.0,1,30 min - 1 hr,30.0,60.0,yes,51.42857142857143
2176,1590000,"HaMuchtar St.  7,Beer Sheva",Apartment,4.0,5,150.0,2,HaMuchtar St.,Beer Sheva,10600.0,typically 1 hr 30 min - 2 hr 20 min,1 hr 35 min,27א        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,90.0,140.0,95.0,2,1 hr - 1 hr 40 min,60.0,100.0,yes,37.5
2177,1720000,"HaMuchtar St.  7,Beer Sheva",Apartment,5.0,8,170.0,0,HaMuchtar St.,Beer Sheva,10117.64705882353,typically 1 hr 30 min - 2 hr 20 min,1 hr 35 min,27א        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,90.0,140.0,95.0,2,1 hr - 1 hr 40 min,60.0,100.0,no,34.0
2178,1070000,"Rambam St.  62,Beer Sheva",Apartment,4.0,2,110.0,0,Rambam St.,Beer Sheva,9727.272727272728,typically 1 hr 30 min - 2 hr 20 min,1 hr 35 min,27א        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,90.0,140.0,95.0,2,1 hr - 1 hr 40 min,60.0,100.0,no,27.5
2179,1750000,"Yaakov Schiffer St.  6,Netanya",Apartment,4.0,6,85.0,0,Yaakov Schiffer St.,Netanya,20588.235294117647,typically 35 min - 1 hr 10 min,44 min,605,35.0,70.0,44.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,no,21.25
2180,2190000,Sokolov St. Holon,Apartment,3.5,3,78.0,0,Sokolov St.,Holon,28076.923076923078,typically 18 - 40 min,29 min,71,18.0,40.0,29.0,1,26 - 50 min,26.0,50.0,no,22.285714285714285
2181,1020000,"Rambam St.  32,Beer Sheva",Apartment,4.0,3,100.0,0,Rambam St.,Beer Sheva,10200.0,typically 1 hr 25 min - 2 hr 20 min,1 hr 30 min,באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,85.0,140.0,90.0,1,1 hr - 1 hr 40 min,60.0,100.0,no,25.0
2182,3390000,"Henri Kendel St.  12,Beer Sheva",Penthouse,4.0,27,300.0,2,Henri Kendel St.,Beer Sheva,11300.0,typically 1 hr 30 min - 2 hr 20 min,1 hr 37 min,27א        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,90.0,140.0,97.0,2,1 hr - 1 hr 40 min,60.0,100.0,yes,75.0
2183,1990000,Rut Shapira St. Beer Sheva,Cottage/house,6.0,1,152.0,1,Rut Shapira St.,Beer Sheva,13092.105263157895,typically 1 hr 30 min - 2 hr 30 min,1 hr 55 min,2        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,90.0,150.0,115.0,2,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,25.333333333333332
2184,1280000,"Henri Kendel St.  10,Be'er Sheva",Apartment,4.0,1,147.0,2,Henri Kendel St.,Beer Sheva,8707.482993197278,typically 1 hr 30 min - 2 hr 20 min,1 hr 37 min,27א        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,90.0,140.0,97.0,2,1 hr - 1 hr 40 min,60.0,100.0,yes,36.75
2185,1535000,"HaMuchtar St.  7,Beer Sheva",Apartment,5.0,2,180.0,1,HaMuchtar St.,Beer Sheva,8527.777777777777,typically 1 hr 30 min - 2 hr 20 min,1 hr 35 min,27א        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,90.0,140.0,95.0,2,1 hr - 1 hr 40 min,60.0,100.0,yes,36.0
2186,990000,Moriya St. Beer Sheva,Apartment,4.0,2,96.0,0,Moriya St.,Beer Sheva,10312.5,typically 1 hr 25 min - 2 hr 20 min,1 hr 33 min,16        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,85.0,140.0,93.0,2,1 hr - 1 hr 40 min,60.0,100.0,no,24.0
2187,765000,"Sderot Yerushalayim  7,Beersheba",Apartment,3.0,4,72.0,0,Sderot Yerushalayim  7,Beer Sheva,10625.0,typically 1 hr 30 min - 2 hr 20 min,1 hr 38 min,27א        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,90.0,140.0,98.0,2,1 hr - 1 hr 40 min,60.0,100.0,no,24.0
2188,3200000,"Saar St.  7,Kfar Vradim",Villa,7.0,2,240.0,1,Saar St.,Kfar Vradim,13333.333333333334,typically 2 hr 10 min - 3 hr 40 min,2 hr 51 min,35    312    כרמיאל-כרמיאל<->באר שבע מרכז-באר שבע,130.0,220.0,171.0,3,,,,yes,34.285714285714285
2189,1880000,"Trumpeldor St.  33,Netanya",Apartment,4.0,3,84.0,1,Trumpeldor St.,Netanya,22380.95238095238,typically 45 min - 1 hr 30 min,49 min,650,45.0,90.0,49.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,21.0
2190,5200000,Nissim Aloni St. Tel Aviv-Yafo,Apartment,3.0,16,100.0,1,Nissim Aloni St.,Tel Aviv-Yafo,52000.0,typically 7 - 18 min,13 min,בנימינה-בנימינה גבעת עדה<->לוד-לוד,7.0,18.0,13.0,1,40 min - 1 hr 5 min,40.0,65.0,yes,33.333333333333336
2191,4200000,"Yitshak Sadeh St.  4,Bat Yam",Apartment,5.0,22,135.0,4,Yitshak Sadeh St.,Bat Yam,31111.11111111111,typically 24 min - 1 hr,45 min,1,24.0,60.0,45.0,1,,,,yes,27.0
2192,1920000,Dugit St. Ramla,Apartment,4.0,1,100.0,0,Dugit St.,Ramla,19200.0,typically 35 min - 1 hr 10 min,NA,NA,35.0,70.0,0.0,1,16 - 35 min,16.0,35.0,no,25.0
2193,1490000,Akhad ha-Am St. Ashdod,Apartment,3.5,2,72.0,0,Akhad ha-Am St.,Ashdod,20694.444444444445,typically 45 min - 1 hr 40 min,45 min,280,45.0,100.0,45.0,1,28 - 55 min,28.0,55.0,no,20.571428571428573
2194,1030000,Shaar ha-Gai St. Beer Sheva,Apartment,4.5,5,110.0,1,Shaar ha-Gai St.,Beer Sheva,9363.636363636364,typically 1 hr 10 min - 2 hr,1 hr 28 min,78    ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות    מודיעין מרכז-מודיעין מכבים רעות<->נהריה-נהריה,70.0,120.0,88.0,2,1 hr - 1 hr 40 min,60.0,100.0,yes,24.444444444444443
2195,1695000,Kdoshei Belsen St. Netanya,Cottage/house,2.5,1,60.0,0,Kdoshei Belsen St.,Netanya,28250.0,typically 45 min - 1 hr 40 min,49 min,16    נתניה-נתניה<->בית שמש-בית שמש,45.0,100.0,49.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,24.0
2196,2095000,"Yoseftal St.  45,Bat Yam",Apartment,4.0,1,85.0,0,Yoseftal St.,Bat Yam,24647.058823529413,typically 22 - 55 min,41 min,46,22.0,55.0,41.0,1,,,,no,21.25
2197,5500000,Yamit St. Rishon LeTsiyon,Cottage/house,8.0,3,280.0,2,Yamit St.,Rishon LeTsiyon,19642.85714285714,typically 24 min - 1 hr,39 min,190,24.0,60.0,39.0,1,20 - 40 min,20.0,40.0,yes,35.0
2198,3300000,Ha-Zmora St. Rishon LeTsiyon,Apartment,5.0,2,134.0,1,Ha-Zmora St.,Rishon LeTsiyon,24626.86567164179,typically 26 min - 1 hr 5 min,33 min,190,26.0,65.0,33.0,1,,,,yes,26.8
2199,6750000,Mordehai HaYehudi St. Rishon LeTsiyon,Cottage/house,10.0,3,400.0,1,Mordehai HaYehudi St.,Rishon LeTsiyon,16875.0,typically 26 min - 1 hr 5 min,36 min,15        190,26.0,65.0,36.0,2,22 - 40 min,22.0,40.0,yes,40.0
2200,5500000,HaMegila St. Rishon LeTsiyon,Cottage/house,7.0,4,300.0,1,HaMegila St.,Rishon LeTsiyon,18333.333333333332,typically 26 min - 1 hr 5 min,39 min,15        190,26.0,65.0,39.0,2,22 - 40 min,22.0,40.0,yes,42.857142857142854
2201,6800000,Alter David Kurtzman St. Rishon LeTsiyon,Cottage/house,5.5,2,230.0,3,Alter David Kurtzman St.,Rishon LeTsiyon,29565.217391304348,typically 26 - 55 min,37 min,193,26.0,55.0,37.0,1,18 - 35 min,18.0,35.0,yes,41.81818181818182
2202,2500000,Ha-Yekev St. Rishon LeTsiyon,Apartment,3.0,2,68.0,1,Ha-Yekev St.,Rishon LeTsiyon,36764.705882352944,typically 26 min - 1 hr 5 min,35 min,190,26.0,65.0,35.0,1,18 - 35 min,18.0,35.0,yes,22.666666666666668
2203,4500000,Aba Hillel Silver St. Rishon LeTsiyon,Cottage/house,6.0,3,200.0,2,Aba Hillel Silver St.,Rishon LeTsiyon,22500.0,typically 28 min - 1 hr,40 min,190,28.0,60.0,40.0,1,18 - 35 min,18.0,35.0,yes,33.333333333333336
2204,7000000,Nov St. Rishon LeTsiyon,Cottage/house,7.0,2,270.0,2,Nov St.,Rishon LeTsiyon,25925.925925925927,typically 24 min - 1 hr 5 min,35 min,190,24.0,65.0,35.0,1,22 - 40 min,22.0,40.0,yes,38.57142857142857
2205,1750000,"Sderot Hayim Weizman  51,Netanya",Apartment,4.0,2,90.0,1,Sderot Hayim Weizman  51,Netanya,19444.444444444445,typically 45 min - 1 hr 40 min,42 min,650,45.0,100.0,42.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,22.5
2206,3380000,Moshe Kleinman St. Jerusalem,Apartment,5.5,3,120.0,0,Moshe Kleinman St.,Jerusalem,28166.666666666668,typically 1 hr 5 min - 1 hr 50 min,1 hr 28 min,10    1    ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות    מודיעין מרכז-מודיעין מכבים רעות<->נהריה-נהריה,65.0,110.0,88.0,3,50 min - 1 hr 25 min,50.0,85.0,no,21.818181818181817
2207,1840000,"Dror St.  15,Rishon LeTsiyon",Apartment,3.5,2,85.0,1,Dror St.,Rishon LeTsiyon,21647.058823529413,typically 30 min - 1 hr 5 min,39 min,193,30.0,65.0,39.0,1,20 - 35 min,20.0,35.0,yes,24.285714285714285
2208,3400000,Givati St. Rishon LeTsiyon,Apartment,5.0,6,139.0,3,Givati St.,Rishon LeTsiyon,24460.43165467626,typically 30 min - 1 hr,NA,NA,30.0,60.0,0.0,1,20 - 40 min,20.0,40.0,yes,27.8
2209,2170000,"Yona Bugla St.  15,Rishon LeTsiyon",Apartment,3.0,3,70.0,1,Yona Bugla St.,Rishon LeTsiyon,31000.0,typically 35 min - 1 hr 15 min,NA,NA,35.0,75.0,0.0,1,20 - 35 min,20.0,35.0,yes,23.333333333333332
2210,1870000,HaRav Tana St. Beer Sheva,Garden apt.,5.0,0,138.0,1,HaRav Tana St.,Beer Sheva,13550.72463768116,typically 1 hr 30 min - 2 hr 20 min,1 hr 49 min,5    באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,90.0,140.0,109.0,2,1 hr - 1 hr 50 min,60.0,110.0,yes,27.6
2211,5490000,Mikhael Neeman St. Tel Aviv-Yafo,Apartment,4.5,7,140.0,1,Mikhael Neeman St.,Tel Aviv-Yafo,39214.28571428572,typically 22 - 45 min,27 min,606,22.0,45.0,27.0,1,50 min - 1 hr 15 min,50.0,75.0,yes,31.11111111111111
2212,6800000,"Exodus St.  15,Netanya",Cottage/house,7.0,3,201.0,3,Exodus St.,Netanya,33830.845771144275,typically 40 min - 1 hr 15 min,49 min,600,40.0,75.0,49.0,1,1 hr 5 min - 1 hr 50 min,65.0,110.0,yes,28.714285714285715
2213,8000000,"HaNurit St.  20,Ashdod",Cottage/house,7.0,2,200.0,3,HaNurit St.,Ashdod,40000.0,typically 45 min - 1 hr 30 min,59 min,34    280,45.0,90.0,59.0,2,24 - 45 min,24.0,45.0,yes,28.571428571428573
2214,2670000,Ha-Zohar St. Petah Tikva,Apartment,5.0,1,120.0,1,Ha-Zohar St.,Petah Tikva,22250.0,typically 26 min - 1 hr 5 min,43 min,64,26.0,65.0,43.0,1,40 min - 1 hr 5 min,40.0,65.0,yes,24.0
2215,2590000,Baal Shem Tov St. Petah Tikva,Apartment,4.0,3,100.0,2,Baal Shem Tov St.,Petah Tikva,25900.0,typically 26 min - 1 hr 10 min,41 min,64,26.0,70.0,41.0,1,40 min - 1 hr 5 min,40.0,65.0,yes,25.0
2216,1690000,HaRav Uziel St. Bat Yam,Apartment,3.0,8,90.0,0,HaRav Uziel St.,Bat Yam,18777.777777777777,typically 20 - 50 min,37 min,1,20.0,50.0,37.0,1,24 - 45 min,24.0,45.0,no,30.0
2217,1800000,"Ha-Zamir St.  7,Yavne",Apartment,3.5,6,97.0,0,Ha-Zamir St.,Yavne,18556.701030927834,typically 35 min - 1 hr 15 min,NA,NA,35.0,75.0,0.0,1,12 - 22 min,12.0,22.0,no,27.714285714285715
2218,4900000,"Bar Kochva St.  16,Netanya",Cottage/house,7.0,2,222.0,1,Bar Kochva St.,Netanya,22072.07207207207,typically 45 min - 1 hr 30 min,48 min,650,45.0,90.0,48.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,31.714285714285715
2219,3090000,"Gad Machnes St.  6,Netanya",Apartment,3.0,2,100.0,1,Gad Machnes St.,Netanya,30900.0,typically 40 min - 1 hr 20 min,50 min,650,40.0,80.0,50.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,33.333333333333336
2220,4300000,"Ha-Gila St.  17,Netanya",Duplex,4.0,8,139.0,2,Ha-Gila St.,Netanya,30935.251798561152,typically 40 min - 1 hr 15 min,52 min,600,40.0,75.0,52.0,1,1 hr 5 min - 1 hr 50 min,65.0,110.0,yes,34.75
2221,3500000,"David HaMelech St.  3,Netanya",Apartment,3.0,3,100.0,1,David HaMelech St.,Netanya,35000.0,typically 50 min - 1 hr 40 min,49 min,650,50.0,100.0,49.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,33.333333333333336
2222,3400000,"Isser Harel St.  7,Netanya",Duplex,7.0,2,225.0,2,Isser Harel St.,Netanya,15111.111111111111,typically 45 min - 1 hr 30 min,53 min,16    נתניה-נתניה<->בית שמש-בית שמש,45.0,90.0,53.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,32.142857142857146
2223,2790000,"Yehuda Halevi St.  23,Netanya",Apartment,5.0,6,119.0,1,Yehuda Halevi St.,Netanya,23445.378151260506,typically 40 min - 1 hr 25 min,50 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,85.0,50.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,23.8
2224,3300000,Har Tsiyon St. Netanya,Apartment,4.0,0,120.0,1,Har Tsiyon St.,Netanya,27500.0,typically 40 min - 1 hr 25 min,51 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,85.0,51.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,30.0
2225,2500000,"Sokolov St.  24,Netanya",Apartment,4.0,14,100.0,1,Sokolov St.,Netanya,25000.0,typically 45 min - 1 hr 30 min,44 min,650,45.0,90.0,44.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,25.0
2226,2650000,"Arye Motskin St.  27,Netanya",Penthouse,4.5,7,130.0,1,Arye Motskin St.,Netanya,20384.615384615383,typically 40 min - 1 hr 15 min,55 min,68    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,75.0,55.0,2,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,28.88888888888889
2227,3000000,"Sderot Jabotinsky  8,Netanya",Apartment,5.0,3,122.0,0,Sderot Jabotinsky  8,Netanya,24590.16393442623,typically 40 min - 1 hr 20 min,53 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,80.0,53.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,24.4
2228,1865000,"Sderot Hayim Weizman  37,Netanya",Apartment,4.0,2,96.0,1,Sderot Hayim Weizman  37,Netanya,19427.083333333332,typically 45 min - 1 hr 30 min,NA,NA,45.0,90.0,0.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,24.0
2229,2790000,"Ha-Rav Herzog St.  12,Netanya",Apartment,4.0,9,98.0,1,Ha-Rav Herzog St.,Netanya,28469.38775510204,typically 45 min - 1 hr 40 min,47 min,650,45.0,100.0,47.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,24.5
2230,990000,"Sderot Yerushalayim  37,Netanya",Apartment,2.0,0,50.0,1,Sderot Yerushalayim  37,Netanya,19800.0,typically 40 min - 1 hr 20 min,48 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,80.0,48.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,25.0
2231,2250000,"HaCongress HaTsiyoni  6,Netanya",Apartment,5.0,1,149.0,0,HaCongress HaTsiyoni  6,Netanya,15100.671140939598,typically 24 - 50 min,34 min,606,24.0,50.0,34.0,1,50 min - 1 hr 20 min,50.0,80.0,no,29.8
2232,1570000,"Reuven Barkat St.  9,Netanya",Apartment,4.0,1,99.0,0,Reuven Barkat St.,Netanya,15858.585858585859,typically 40 min - 1 hr 25 min,39 min,650,40.0,85.0,39.0,1,,,,no,24.75
2233,3290000,"Yoel Salomon St.  12,Netanya",Apartment,4.0,3,137.0,1,Yoel Salomon St.,Netanya,24014.598540145984,typically 50 min - 1 hr 40 min,44 min,650,50.0,100.0,44.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,34.25
2234,2600000,"Elkalai St.  19,Netanya",Cottage/house,4.0,1,117.0,0,Elkalai St.,Netanya,22222.222222222223,typically 45 min - 1 hr 30 min,55 min,16    נתניה-נתניה<->בית שמש-בית שמש,45.0,90.0,55.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,29.25
2235,3100000,"Sderot Jabotinsky  8,Netanya",Garden apt.,3.0,0,100.0,0,Sderot Jabotinsky  8,Netanya,31000.0,typically 40 min - 1 hr 20 min,53 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,80.0,53.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,33.333333333333336
2236,2190000,"Yoel Salomon St.  14,Netanya",Apartment,5.0,0,122.0,0,Yoel Salomon St.,Netanya,17950.819672131147,typically 50 min - 1 hr 40 min,44 min,650,50.0,100.0,44.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,24.4
2237,11500000,"Yosef Lapid St.  1,Netanya",Apartment,5.0,28,300.0,3,Yosef Lapid St.,Netanya,38333.333333333336,typically 35 min - 1 hr 15 min,51 min,600,35.0,75.0,51.0,1,1 hr 5 min - 1 hr 50 min,65.0,110.0,yes,60.0
2238,4290000,"Emek Khefer St.  92,Netanya",Cottage/house,7.0,1,220.0,1,Emek Khefer St.,Netanya,19500.0,typically 45 min - 1 hr 30 min,52 min,16    נתניה-נתניה<->בית שמש-בית שמש,45.0,90.0,52.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,31.428571428571427
2239,4200000,"Gad Machnes St.  19,Netanya",Apartment,4.0,17,110.0,0,Gad Machnes St.,Netanya,38181.818181818184,typically 40 min - 1 hr 20 min,57 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,80.0,57.0,2,1 hr 10 min - 2 hr,70.0,120.0,no,27.5
2240,1770000,"Derech Raziel  10,Netanya",Apartment,4.0,2,110.0,1,Derech Raziel  10,Netanya,16090.90909090909,typically 45 min - 1 hr 40 min,40 min,650,45.0,100.0,40.0,1,1 hr 5 min - 1 hr 50 min,65.0,110.0,yes,27.5
2241,2100000,"Yehuda Halevi St.  64,Netanya",Penthouse,3.0,5,98.0,1,Yehuda Halevi St.,Netanya,21428.571428571428,typically 40 min - 1 hr 20 min,57 min,600,40.0,80.0,57.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,32.666666666666664
2242,5000000,"Pierre Koenig St.  11,Netanya",Apartment,5.0,13,139.0,1,Pierre Koenig St.,Netanya,35971.22302158274,typically 40 min - 1 hr 15 min,54 min,600,40.0,75.0,54.0,1,1 hr 5 min - 1 hr 50 min,65.0,110.0,yes,27.8
2243,3050000,"Ha-Lamed Hei St.  6,Netanya",Apartment,4.0,5,120.0,1,Ha-Lamed Hei St.,Netanya,25416.666666666668,typically 40 min - 1 hr 20 min,41 min,650,40.0,80.0,41.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,30.0
2244,1870000,"Ben Avi  44,Netanya",Apartment,4.0,3,97.0,1,Ben Avi  44,Netanya,19278.350515463917,typically 40 min - 1 hr 20 min,54 min,605,40.0,80.0,54.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,24.25
2245,2090000,"Avner Ben Ner St.  14,Netanya",Cottage/house,1.0,1,55.0,0,Avner Ben Ner St.,Netanya,38000.0,typically 45 min - 1 hr 40 min,51 min,16    נתניה-נתניה<->בית שמש-בית שמש,45.0,100.0,51.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,55.0
2246,2790000,Beeri St. Netanya,Apartment,5.0,4,115.0,1,Beeri St.,Netanya,24260.869565217392,typically 45 min - 1 hr 40 min,43 min,650,45.0,100.0,43.0,1,,,,yes,23.0
2247,2290000,"Shlomo ha-Melekh St.  4,Netanya",Apartment,4.0,3,104.0,0,Shlomo ha-Melekh St.,Netanya,22019.23076923077,typically 50 min - 1 hr 40 min,48 min,650,50.0,100.0,48.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,26.0
2248,1900000,"Mordekhai Anielewicz St.  3,Netanya",Apartment,4.0,2,86.0,0,Mordekhai Anielewicz St.,Netanya,22093.023255813954,typically 40 min - 1 hr 25 min,40 min,827,40.0,85.0,40.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,21.5
2249,1950000,"Yehuda Halevi St.  25,Netanya",Apartment,3.0,3,80.0,0,Yehuda Halevi St.,Netanya,24375.0,typically 45 min - 1 hr 25 min,50 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,45.0,85.0,50.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,26.666666666666668
2250,2826000,"HaRav Kuk St.  55,Netanya",Apartment,5.0,6,136.0,1,HaRav Kuk St.,Netanya,20779.41176470588,typically 50 min - 1 hr 40 min,46 min,650,50.0,100.0,46.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,27.2
2251,2200000,"Sderot Jabotinsky  36,Netanya",Apartment,4.0,2,96.0,0,Sderot Jabotinsky  36,Netanya,22916.666666666668,typically 40 min - 1 hr 20 min,52 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,80.0,52.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,24.0
2252,2650000,"A.D. Gordon St.  24,Netanya",Apartment,4.0,2,95.0,0,A.D. Gordon St.,Netanya,27894.736842105263,typically 45 min - 1 hr 30 min,41 min,650,45.0,90.0,41.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,23.75
2253,2720000,"Moshe Shapira St.  9,Netanya",Apartment,5.5,1,127.0,1,Moshe Shapira St.,Netanya,21417.32283464567,typically 45 min - 1 hr 40 min,42 min,650,45.0,100.0,42.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,23.09090909090909
2254,2990000,"Shlomo ha-Melekh St.  18,Netanya",Duplex,5.0,7,146.0,2,Shlomo ha-Melekh St.,Netanya,20479.45205479452,typically 50 min - 1 hr 40 min,47 min,650,50.0,100.0,47.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,29.2
2255,2590000,"Beeri St.  71,Netanya",Apartment,5.0,3,110.0,1,Beeri St.,Netanya,23545.454545454544,typically 45 min - 1 hr 40 min,45 min,650,45.0,100.0,45.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,22.0
2256,1690000,"Beeri St.  70,Netanya",Apartment,3.0,1,76.0,1,Beeri St.,Netanya,22236.842105263157,typically 45 min - 1 hr 40 min,46 min,650,45.0,100.0,46.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,25.333333333333332
2257,1950000,"David Yellin St.  21,Netanya",Rooftop apt.,4.0,2,92.0,0,David Yellin St.,Netanya,21195.652173913044,typically 45 min - 1 hr 25 min,45 min,650,45.0,85.0,45.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,23.0
2258,5290000,Ha-Yedidut St. Netanya,Apartment,6.0,0,210.0,1,Ha-Yedidut St.,Netanya,25190.47619047619,typically 40 min - 1 hr 20 min,56 min,600,40.0,80.0,56.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,35.0
2259,2180000,"Smilanski St.  28,Netanya",Apartment,4.0,4,127.0,0,Smilanski St.,Netanya,17165.354330708662,typically 45 min - 1 hr 25 min,50 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,45.0,85.0,50.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,31.75
2260,2490000,"Sderot Jabotinsky  41,Netanya",Apartment,5.0,4,132.0,1,Sderot Jabotinsky  41,Netanya,18863.636363636364,typically 40 min - 1 hr 20 min,52 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,80.0,52.0,2,1 hr 5 min - 1 hr 50 min,65.0,110.0,yes,26.4
2261,2780000,"Kikar HaAtsmaut  4,Netanya",Apartment,3.0,4,103.0,1,Kikar HaAtsmaut  4,Netanya,26990.29126213592,typically 40 min - 1 hr 20 min,48 min,650,40.0,80.0,48.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,34.333333333333336
2262,1095000,Rambam St. Beer Sheva,Apartment,4.0,5,110.0,0,Rambam St.,Beer Sheva,9954.545454545454,typically 1 hr 25 min - 2 hr 20 min,1 hr 28 min,באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,85.0,140.0,88.0,1,1 hr - 1 hr 40 min,60.0,100.0,no,27.5
2263,1670000,"A.D. Gordon St.  6,Lod",Apartment,4.0,5,102.0,1,A.D. Gordon St.,Lod,16372.549019607843,typically 30 min - 1 hr,41 min,6    רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,30.0,60.0,41.0,2,20 - 45 min,20.0,45.0,yes,25.5
