,price,address,property_type,num_rooms,floor_num,meters,parking,street,city
2188,3200000,"Saar St.  7,Kfar Vradim",Villa,7,2,240,1,Saar St.,Kfar Vradim
2189,1880000,"Trumpeldor St.  33,Netanya",Apartment,4,3,84,1,Trumpeldor St.,Netanya
2190,5200000,Nissim Aloni St. Tel Aviv-Yafo,Apartment,3,16,100,1,Nissim Aloni St.,Tel Aviv-Yafo
2191,4200000,"Yitshak Sadeh St.  4,Bat Yam",Apartment,5,22,135,4,Yitshak Sadeh St.,Bat Yam
2192,1920000,Dugit St. Ramla,Apartment,4,1,100,NA,Dugit St.,Ramla
2193,1490000,Akhad ha-Am St. Ashdod,Apartment,3.5,2,72,NA,Akhad ha-Am St.,Ashdod
2194,1030000,Shaar ha-Gai St. Beer Sheva,Apartment,4.5,5,110,1,Shaar ha-Gai St.,Beer Sheva
2195,1695000,Kdoshei Belsen St. Netanya,Cottage/house,2.5,1,60,NA,Kdoshei Belsen St.,Netanya
2196,2095000,"Yoseftal St.  45,Bat Yam",Apartment,4,1,85,NA,Yoseftal St.,Bat Yam
2197,5500000,Yamit St. Rishon LeTsiyon,Cottage/house,8,3,280,2,Yamit St.,Rishon LeTsiyon
2198,3300000,Ha-Zmora St. Rishon LeTsiyon,Apartment,5,2,134,1,Ha-Zmora St.,Rishon LeTsiyon
2199,6750000,Mordehai HaYehudi St. Rishon LeTsiyon,Cottage/house,10,3,400,1,Mordehai HaYehudi St.,Rishon LeTsiyon
2200,5500000,HaMegila St. Rishon LeTsiyon,Cottage/house,7,4,300,1,HaMegila St.,Rishon LeTsiyon
2201,6800000,Alter David Kurtzman St. Rishon LeTsiyon,Cottage/house,5.5,2,230,3,Alter David Kurtzman St.,Rishon LeTsiyon
2202,2500000,Ha-Yekev St. Rishon LeTsiyon,Apartment,3,2,68,1,Ha-Yekev St.,Rishon LeTsiyon
2203,4500000,Aba Hillel Silver St. Rishon LeTsiyon,Cottage/house,6,3,200,2,Aba Hillel Silver St.,Rishon LeTsiyon
2204,7000000,Nov St. Rishon LeTsiyon,Cottage/house,7,2,270,2,Nov St.,Rishon LeTsiyon
2205,1750000,"Sderot Hayim Weizman  51,Netanya",Apartment,4,2,90,1,Sderot Hayim Weizman  51,Netanya
2206,3380000,Moshe Kleinman St. Jerusalem,Apartment,5.5,3,120,NA,Moshe Kleinman St.,Jerusalem
2207,1840000,"Dror St.  15,Rishon LeTsiyon",Apartment,3.5,2,85,1,Dror St.,Rishon LeTsiyon
2208,3400000,Givati St. Rishon LeTsiyon,Apartment,5,6,139,3,Givati St.,Rishon LeTsiyon
2209,2170000,"Yona Bugla St.  15,Rishon LeTsiyon",Apartment,3,3,70,1,Yona Bugla St.,Rishon LeTsiyon
2210,1870000,HaRav Tana St. Beer Sheva,Garden apt.,5,0,138,1,HaRav Tana St.,Beer Sheva
2211,5490000,Mikhael Neeman St. Tel Aviv-Yafo,Apartment,4.5,7,140,1,Mikhael Neeman St.,Tel Aviv-Yafo
2212,6800000,"Exodus St.  15,Netanya",Cottage/house,7,3,201,3,Exodus St.,Netanya
2213,8000000,"HaNurit St.  20,Ashdod",Cottage/house,7,2,200,3,HaNurit St.,Ashdod
2214,2670000,Ha-Zohar St. Petah Tikva,Apartment,5,1,120,1,Ha-Zohar St.,Petah Tikva
2215,2590000,Baal Shem Tov St. Petah Tikva,Apartment,4,3,100,2,Baal Shem Tov St.,Petah Tikva
2216,1690000,HaRav Uziel St. Bat Yam,Apartment,3,8,90,NA,HaRav Uziel St.,Bat Yam
2217,1800000,"Ha-Zamir St.  7,Yavne",Apartment,3.5,6,97,NA,Ha-Zamir St.,Yavne
2218,4900000,"Bar Kochva St.  16,Netanya",Cottage/house,7,2,222,1,Bar Kochva St.,Netanya
2219,3090000,"Gad Machnes St.  6,Netanya",Apartment,3,2,100,1,Gad Machnes St.,Netanya
2220,4300000,"Ha-Gila St.  17,Netanya",Duplex,4,8,139,2,Ha-Gila St.,Netanya
2221,3500000,"David HaMelech St.  3,Netanya",Apartment,3,3,100,1,David HaMelech St.,Netanya
2222,3400000,"Isser Harel St.  7,Netanya",Duplex,7,2,225,2,Isser Harel St.,Netanya
2223,2790000,"Yehuda Halevi St.  23,Netanya",Apartment,5,6,119,1,Yehuda Halevi St.,Netanya
2224,3300000,Har Tsiyon St. Netanya,Apartment,4,0,120,1,Har Tsiyon St.,Netanya
2225,2500000,"Sokolov St.  24,Netanya",Apartment,4,14,100,1,Sokolov St.,Netanya
2226,2650000,"Arye Motskin St.  27,Netanya",Penthouse,4.5,7,130,1,Arye Motskin St.,Netanya
2227,3000000,"Sderot Jabotinsky  8,Netanya",Apartment,5,3,122,NA,Sderot Jabotinsky  8,Netanya
2228,1865000,"Sderot Hayim Weizman  37,Netanya",Apartment,4,2,96,1,Sderot Hayim Weizman  37,Netanya
2229,2790000,"Ha-Rav Herzog St.  12,Netanya",Apartment,4,9,98,1,Ha-Rav Herzog St.,Netanya
2230,990000,"Sderot Yerushalayim  37,Netanya",Apartment,2,0,50,1,Sderot Yerushalayim  37,Netanya
2231,2250000,"HaCongress HaTsiyoni  6,Netanya",Apartment,5,1,149,NA,HaCongress HaTsiyoni  6,Netanya
2232,1570000,"Reuven Barkat St.  9,Netanya",Apartment,4,1,99,NA,Reuven Barkat St.,Netanya
2233,3290000,"Yoel Salomon St.  12,Netanya",Apartment,4,3,137,1,Yoel Salomon St.,Netanya
2234,2600000,"Elkalai St.  19,Netanya",Cottage/house,4,1,117,NA,Elkalai St.,Netanya
2235,3100000,"Sderot Jabotinsky  8,Netanya",Garden apt.,3,0,100,NA,Sderot Jabotinsky  8,Netanya
2236,2190000,"Yoel Salomon St.  14,Netanya",Apartment,5,0,122,NA,Yoel Salomon St.,Netanya
2237,11500000,"Yosef Lapid St.  1,Netanya",Apartment,5,28,300,3,Yosef Lapid St.,Netanya
2238,4290000,"Emek Khefer St.  92,Netanya",Cottage/house,7,1,220,1,Emek Khefer St.,Netanya
2239,4200000,"Gad Machnes St.  19,Netanya",Apartment,4,17,110,NA,Gad Machnes St.,Netanya
2240,1770000,"Derech Raziel  10,Netanya",Apartment,4,2,110,1,Derech Raziel  10,Netanya
2241,2100000,"Yehuda Halevi St.  64,Netanya",Penthouse,3,5,98,1,Yehuda Halevi St.,Netanya
2242,5000000,"Pierre Koenig St.  11,Netanya",Apartment,5,13,139,1,Pierre Koenig St.,Netanya
2243,3050000,"Ha-Lamed Hei St.  6,Netanya",Apartment,4,5,120,1,Ha-Lamed Hei St.,Netanya
2244,1870000,"Ben Avi  44,Netanya",Apartment,4,3,97,1,Ben Avi  44,Netanya
2245,2090000,"Avner Ben Ner St.  14,Netanya",Cottage/house,1,1,55,NA,Avner Ben Ner St.,Netanya
2246,2790000,Beeri St. Netanya,Apartment,5,4,115,1,Beeri St.,Netanya
2247,2290000,"Shlomo ha-Melekh St.  4,Netanya",Apartment,4,3,104,NA,Shlomo ha-Melekh St.,Netanya
2248,1900000,"Mordekhai Anielewicz St.  3,Netanya",Apartment,4,2,86,NA,Mordekhai Anielewicz St.,Netanya
2249,1950000,"Yehuda Halevi St.  25,Netanya",Apartment,3,3,80,NA,Yehuda Halevi St.,Netanya
2250,2826000,"HaRav Kuk St.  55,Netanya",Apartment,5,6,136,1,HaRav Kuk St.,Netanya
2251,2200000,"Sderot Jabotinsky  36,Netanya",Apartment,4,2,96,NA,Sderot Jabotinsky  36,Netanya
2252,2650000,"A.D. Gordon St.  24,Netanya",Apartment,4,2,95,NA,A.D. Gordon St.,Netanya
2253,2720000,"Moshe Shapira St.  9,Netanya",Apartment,5.5,1,127,1,Moshe Shapira St.,Netanya
2254,2990000,"Shlomo ha-Melekh St.  18,Netanya",Duplex,5,7,146,2,Shlomo ha-Melekh St.,Netanya
2255,2590000,"Beeri St.  71,Netanya",Apartment,5,3,110,1,Beeri St.,Netanya
2256,1690000,"Beeri St.  70,Netanya",Apartment,3,1,76,1,Beeri St.,Netanya
2257,1950000,"David Yellin St.  21,Netanya",Rooftop apt.,4,2,92,NA,David Yellin St.,Netanya
2258,5290000,Ha-Yedidut St. Netanya,Apartment,6,0,210,1,Ha-Yedidut St.,Netanya
2259,2180000,"Smilanski St.  28,Netanya",Apartment,4,4,127,NA,Smilanski St.,Netanya
2260,2490000,"Sderot Jabotinsky  41,Netanya",Apartment,5,4,132,1,Sderot Jabotinsky  41,Netanya
2261,2780000,"Kikar HaAtsmaut  4,Netanya",Apartment,3,4,103,1,Kikar HaAtsmaut  4,Netanya
2262,1095000,Rambam St. Beer Sheva,Apartment,4,5,110,NA,Rambam St.,Beer Sheva
2263,1670000,"A.D. Gordon St.  6,Lod",Apartment,4,5,102,1,A.D. Gordon St.,Lod
2264,777000,"David HaMelech St.  3,Beer Sheva",Apartment,35,4,60,2,David HaMelech St.,Beer Sheva
2265,1250000,"Ha-Khashmonaim St.  6,Lod",Apartment,4,4,88,NA,Ha-Khashmonaim St.,Lod
2266,1740000,"Eliyahu Golomb St.  3,Lod",Apartment,4,4,110,1,Eliyahu Golomb St.,Lod
2267,1750000,"HaBesht St.  26,Holon",Rooftop apt.,3.5,3,75,2,HaBesht St.,Holon
2268,1850000,"Givati St.  20,Bat Yam",Apartment,3,2,83,NA,Givati St.,Bat Yam
2269,1970000,"Eli Cohen St.  4,Bat Yam",Apartment,3.5,1,95,NA,Eli Cohen St.,Bat Yam
2270,3500000,Nirim St. Rishon LeTsiyon,Apartment,5,4,130,2,Nirim St.,Rishon LeTsiyon
2271,3790000,בני אמדורסקי Raanana,Apartment,4,3,102,2,בניאמדורסקי,Raanana
2272,6500000,"Ha-Khamisha St.  42,Rosh Haayin",Villa,6,2,230,2,Ha-Khamisha St.,Rosh Haayin
2273,1085000,Herzl Rosenblum St. Beer Sheva,Apartment,4,1,115,1,Herzl Rosenblum St.,Beer Sheva
2274,1025000,Sderot Yerushalayim Beersheba,Apartment,3,6,92,1,SderotYerushalayim,Beersheba
2275,1220000,Leo Piccard St. Beer Sheva,Apartment,4,5,115,1,Leo Piccard St.,Beer Sheva
2276,1130000,Shaar ha-Gai St. Beer Sheva,Apartment,4,8,132,1,Shaar ha-Gai St.,Beer Sheva
2277,468000,Eliyahu ha-Navi St. Beer Sheva,Apartment,2,9,52,NA,Eliyahu ha-Navi St.,Beer Sheva
2278,3750000,"Ha-Ilanot St.  98,Ramla",Cottage/house,9,2,300,1,Ha-Ilanot St.,Ramla
2279,1500000,HaTsanhanim St. Ramla,Penthouse,4,3,106,NA,HaTsanhanim St.,Ramla
2280,1180000,Yitshak Ben Zvi St. Ramla,Garden apt.,3.5,0,80,NA,Yitshak Ben Zvi St.,Ramla
2281,3100000,Ha-Rama St. Ramla,Cottage/house,6,1,200,1,Ha-Rama St.,Ramla
2282,1200000,"Sderot Hativat Yiftach  10,Lod",Apartment,3,3,60,1,Sderot Hativat Yiftach  10,Lod
2283,3000000,"Aharon Ben Yosef St.  25,Ramla",Cottage/house,5,1,92,1,Aharon Ben Yosef St.,Ramla
2284,4000000,"Uzi Hitman St.  3,Netanya",Apartment,5,11,140,2,Uzi Hitman St.,Netanya
2285,4500000,"Ehud Manor St.  18,Netanya",Apartment,4,13,143,2,Ehud Manor St.,Netanya
2286,3350000,"Dwight Eisenhower St.  3,Netanya",Apartment,5,12,135,2,Dwight Eisenhower St.,Netanya
2287,3880000,"Uzi Hitman St.  11,Netanya",Apartment,5,6,145,2,Uzi Hitman St.,Netanya
2288,6500000,"Uzi Hitman St.  5,Netanya",Mini penthouse,5,23,170,2,Uzi Hitman St.,Netanya
2289,6500000,"Ehud Manor St.  7,Netanya",Apartment,5,5,140,2,Ehud Manor St.,Netanya
2290,3250000,"Sderot Ben Gurion  141,Netanya",Apartment,5,15,145,2,Sderot Ben Gurion  141,Netanya
2291,7250000,"Sderot Ben Gurion  2,Netanya",Apartment,5,1,220,2,Sderot Ben Gurion  2,Netanya
2292,1450000,"Ha-Hadarim St.  19,Lod",Apartment,4,4,87,NA,Ha-Hadarim St.,Lod
2293,1490000,Akhad ha-Am St. Ashdod,Apartment,3.5,2,72,NA,Akhad ha-Am St.,Ashdod
2294,1590000,HaEtrog St. Ramla,Apartment,4,1,94,1,HaEtrog St.,Ramla
2295,5000000,"Ha-Khamisha St.  42,Rosh Haayin",Cottage/house,4,2,170,2,Ha-Khamisha St.,Rosh Haayin
2296,1890000,HaEtrog St. Ramla,Apartment,5,1,113,1,HaEtrog St.,Ramla
2297,1740000,"Ben Tsvi Boulevard  82,Netanya",Apartment,4,3,83,NA,Ben Tsvi Boulevard  82,Netanya
2298,4500000,"Ha-Khamisha St.  42,Rosh Haayin",Cottage/house,5,2,150,1,Ha-Khamisha St.,Rosh Haayin
2299,2100000,"Shaul Hadadi St.  14,Bat Yam",Apartment,3,8,110,NA,Shaul Hadadi St.,Bat Yam
2300,2550000,Yosef Aharonovich St. Holon,Apartment,4,4,99,1,Yosef Aharonovich St.,Holon
2301,1590000,"HaHashmonaim St.  6,Bat Yam",Apartment,2.5,0,65,NA,HaHashmonaim St.,Bat Yam
2302,2980000,"HaBanim St.  25,Holon",Rooftop apt.,5.5,1,220,NA,HaBanim St.,Holon
2303,2450000,"Moshe Dayan St.  6,Ramla",Apartment,5,16,140,3,Moshe Dayan St.,Ramla
2304,2850000,"Abba Hillel Silver Road  44,Ramat Gan",Apartment,4,8,90,1,Abba Hillel Silver Road  44,Ramat Gan
2305,3650000,"Eshel St.  5,Bat Hefer",Cottage/house,5.5,2,150,2,Eshel St.,Bat Hefer
2306,1390000,"Hativat Harel St.  3,Lod",Apartment,3,6,70,1,Hativat Harel St.,Lod
2307,1580000,"Henrietta Szold St.  114,Lod",Apartment,5,7,120,1,Henrietta Szold St.,Lod
2308,2040000,"Ben Shemen St.  12,Lod",Apartment,4,4,105,1,Ben Shemen St.,Lod
2309,1250000,"Salnikin St.  4,Lod",Apartment,3,3,61,1,Salnikin St.,Lod
2310,2650000,"Yehoshua Rabinovich St.  28,Holon",Apartment,5,1,128,1,Yehoshua Rabinovich St.,Holon
2311,1520000,Through a beacon Ma'ale Efrayim,Cottage/house,4,1,77,NA,NA,NA
2312,4850000,"Uzi Hitman St.  21,Netanya",Apartment,4,17,128,4,Uzi Hitman St.,Netanya
2313,920000,Basel St. Beer Sheva,Apartment,2,4,45,2,Basel St.,Beer Sheva
2314,8950000,"Mordehai HaYehudi St.  12,Rishon LeTsiyon",Apartment,8,0,450,2,Mordehai HaYehudi St.,Rishon LeTsiyon
2315,1290000,"Ha-Gdud ha-Ivri St.  1,Ramla",Apartment,3,2,100,NA,Ha-Gdud ha-Ivri St.,Ramla
2316,1050000,"Haim Moshe Shapira St.  12,Lod",Apartment,3,4,67,NA,Haim Moshe Shapira St.,Lod
2317,2845000,"HaKalir St.  11,Netanya",Apartment,5,14,132,2,HaKalir St.,Netanya
2318,2000000,Hannah U-Michael Levin St. Rishon LeTsiyon,Apartment,3.5,7,89,1,Hannah U-Michael Levin St.,Rishon LeTsiyon
2319,3350000,Shvo St. Beer Yaakov,Apartment,5,10,135,2,Shvo St.,Beer Yaakov
2320,3880000,"Amal St.  10,Holon",Penthouse,5,7,125,1,Amal St.,Holon
2321,2470000,"A.D. Gordon St.  2,Rishon LeTsiyon",Apartment,5,1,120,1,A.D. Gordon St.,Rishon LeTsiyon
2322,700000,"Elazar Ben Yair St.  67,Arad",Apartment,3.5,2,74,NA,Elazar Ben Yair St.,Arad
2323,2220000,"Pinsker St.  30,Nahariyya",Apartment,5,5,139,2,Pinsker St.,Nahariyya
2324,3630000,"Iris St.  26,Nahariyya",Cottage/house,6,2,155,2,Iris St.,Nahariyya
2325,3500000,"the date  204,Nir Moshe",Villa,5.5,1,200,2,the date  204,Nir Moshe
2326,4540000,HaMaayan St. Givatayim,Garden apt.,4,0,88,2,HaMaayan St.,Givatayim
2327,4450000,HaMaayan St. Givatayim,Garden apt.,3,0,92,2,HaMaayan St.,Givatayim
2328,4340000,HaMaayan St. Givatayim,Apartment,4,1,95,2,HaMaayan St.,Givatayim
2329,3640000,HaMaayan St. Givatayim,Apartment,3,6,73,2,HaMaayan St.,Givatayim
2330,2330000,"Katzenelson St.  63,Givatayim",Apartment,2,3,60,NA,Katzenelson St.,Givatayim
2331,5850000,"Gilad St.  6,Rosh Haayin",Cottage/house,5.5,2,200,1,Gilad St.,Rosh Haayin
2332,1900000,"Sderot Hayim Weizman  101,Netanya",Apartment,4.5,4,100,NA,Sderot Hayim Weizman  101,Netanya
2333,2680000,Nahalat Tsvi St. Petah Tikva,Duplex,4,4,130,1,Nahalat Tsvi St.,Petah Tikva
2334,1800000,"Shaar HaGai St.  5,Netanya",Apartment,8,1,120,NA,Shaar HaGai St.,Netanya
2335,1950000,"Keren Kayemet le-Yisrael St.  18,Kiryat Bialik",Garden apt.,3,0,80,NA,Keren Kayemet le-Yisrael St.,Kiryat Bialik
2336,1050000,Albert Einstein St. Lod,Apartment,3,2,70,1,Albert Einstein St.,Lod
2337,1050000,Kibuts Galuyot St. Ashdod,Apartment,3,2,44,NA,Kibuts Galuyot St.,Ashdod
2338,860000,Jabotinski St. Ashkelon,Apartment,4,2,70,NA,Jabotinski St.,Ashkelon
2339,750000,Janus Korczak St. Ashkelon,Apartment,3,2,52,NA,Janus Korczak St.,Ashkelon
2340,2950000,Ha-Psanter St. Rishon LeTsiyon,Apartment,4,5,140,1,Ha-Psanter St.,Rishon LeTsiyon
2341,1350000,"Shvil HaMarganit  3,Akko",Apartment,4,3,110,1,Shvil HaMarganit  3,Akko
2342,1350000,Shabazi St. Ramla,Apartment,5,4,93,NA,Shabazi St.,Ramla
2343,4999999,"Sokolov St.  5,Bat Yam",Penthouse,4,6,235,1,Sokolov St.,Bat Yam
2344,1550000,HaGdud Haivri St. Bat Yam,Apartment,2.5,0,60,NA,HaGdud Haivri St.,Bat Yam
2345,2550000,Sokolov St. Bat Yam,Apartment,4,2,130,NA,Sokolov St.,Bat Yam
2346,950000,Daniel St. Bat Yam,Apartment,2,0,40,NA,Daniel St.,Bat Yam
2347,3000000,Sokolov St. Bat Yam,Apartment,4,5,120,1,Sokolov St.,Bat Yam
2348,2050000,Derech Ben Gurion Bat Yam,Apartment,2,11,55,NA,Derech Ben Gurion,Bat Yam
2349,2990000,HaBanim St. Holon,Rooftop apt.,6,1,178,NA,HaBanim St.,Holon
2350,1850000,Herzl St. Bat Yam,Apartment,3,2,81,NA,Herzl St.,Bat Yam
2351,2050000,HaAtsmaut Boulevard Bat Yam,Apartment,3,3,70,1,HaAtsmaut Boulevard,Bat Yam
2352,3600000,Halper St. Bat Yam,Garden apt.,6,0,150,NA,Halper St.,Bat Yam
2353,2650000,Sayarim St. Gan Yavne,Cottage/house,3,1,90,1,Sayarim St.,Gan Yavne
2354,1890000,Avraham Ofer St. Ashdod,Apartment,4,6,106,NA,Avraham Ofer St.,Ashdod
2355,4200000,"Asa Kadmoni St.  10,Tel Aviv-Yafo",Garden apt.,5,0,118,1,Asa Kadmoni St.,Tel Aviv-Yafo
2356,4300000,HaGiborim St. Bat Yam,Garden apt.,4,0,125,NA,HaGiborim St.,Bat Yam
2357,4190000,"Shevet Dan St.  16,Ashdod",Apartment,5,8,186,2,Shevet Dan St.,Ashdod
2358,2150000,"Kabir St.  32,Tel Aviv-Yafo",Apartment,3,1,65,1,Kabir St.,Tel Aviv-Yafo
2359,4900000,Yosef Tsvi Rimon St. Jerusalem,Apartment,4,0,100,1,Yosef Tsvi Rimon St.,Jerusalem
2360,2050000,Kaf-Tet BeNovember St. Bat Yam,Apartment,3.5,2,70,NA,Kaf-Tet BeNovember St.,Bat Yam
2361,2800000,"Sderto HaShita St.  19,Ofakim",Duplex,7,1,242,2,Sderto HaShita St.,Ofakim
2362,4000000,HaRav Shalom Shabazi St. Jerusalem,Apartment,4,1,98,NA,HaRav Shalom Shabazi St.,Jerusalem
2363,2100000,Avraham Stern St. Jerusalem,Apartment,3.5,1,61,NA,Avraham St.,Jerusalem
2364,2090000,Moshe Shapira St. Netanya,Garden apt.,3.5,0,80,NA,Moshe Shapira St.,Netanya
2365,1890000,"Herbert Samuel St.  90,Hadera",Apartment,5,4,120,1,Herbert Samuel St.,Hadera
2366,1620000,"Kadish Luz St.  13,Haifa",Apartment,4,2,100,1,Kadish Luz St.,Haifa
2367,1900000,"Sderot Emek Hefer  3,Ashkelon",Apartment,4,4,102,1,Sderot Emek Hefer  3,Ashkelon
2368,2300000,"Rubin St.  18,Harish",Mini penthouse,5,5,210,2,Rubin St.,Harish
2369,1799000,"HaShomer St.  20,Ramla",Apartment,4.5,2,114,1,HaShomer St.,Ramla
2370,829000,Ramban St. Beer Sheva,Apartment,3,2,100,NA,Ramban St.,Beer Sheva
2371,2679000,"Abba Hillel Silver Road  39,Ramat Gan",Apartment,4,8,85,2,Abba Hillel Silver Road  39,Ramat Gan
2372,2290000,Bernstein St. Holon,Apartment,3,1,70,1,Bernstein St.,Holon
2373,2350000,Israel Shochat St. Beer Sheva,Garden apt.,5,0,147,1,Israel Shochat St.,Beer Sheva
2374,1650000,"David Niv St.  11,Beer Sheva",Apartment,5,1,148,2,David Niv St.,Beer Sheva
2375,1340000,Ofira St. Beer Sheva,Apartment,4,8,126,1,Ofira St.,Beer Sheva
2376,2890000,"Kalanit St.  74,Beer Sheva",Cottage/house,6,1,168,1,Kalanit St.,Beer Sheva
2377,1550000,Kalanit St. Netivot,Apartment,5,5,126,1,Kalanit St.,Netivot
2378,750000,"Tabenkin St.  12,Beer Sheva",Apartment,3,0,74,3,Tabenkin St.,Beer Sheva
2379,3000000,Herzl Blvd Jerusalem,Apartment,3,2,65,NA,HerzlBlvd,Jerusalem
2380,1600000,A.L. Ziso St. Beer Sheva,Cottage/house,5.5,2,120,NA,A.L. Ziso St.,Beer Sheva
2381,2500000,"Barukh Karo St.  22,Tel Aviv-Yafo",Apartment,3,3,80,1,Barukh Karo St.,Tel Aviv-Yafo
2382,700000,Shaul HaMelech St. Beer Sheva,Apartment,3,3,74,NA,Shaul HaMelech St.,Beer Sheva
2383,1620000,Shahal St. Beer Sheva,Cottage/house,4.5,2,140,NA,Shahal St.,Beer Sheva
2384,3040000,Krinitsi St. Ramat Gan,Apartment,4,4,90,NA,Krinitsi St.,Ramat Gan
2385,5650000,Shaul Zilberman St. Rehovot,Cottage/house,5,3,250,2,Shaul Zilberman St.,Rehovot
2386,5320000,Atsmaut St. Ness Ziona,Cottage/house,5,2,150,2,Atsmaut St.,Ness Ziona
2387,3400000,"Rambam St.  43,Bet Shemesh",Apartment,10,2,240,3,Rambam St.,Bet Shemesh
2388,1974000,"Ha-Arava St.  63,Ariel",Apartment,5,1,115,1,Ha-Arava St.,Ariel
2389,615000,Ha-Talmud St. Beer Sheva,Apartment,3,0,62,NA,Ha-Talmud St.,Beer Sheva
2390,1350000,Bar Nisan St. Beer Sheva,Apartment,4,1,113,1,Bar Nisan St.,Beer Sheva
2391,2840000,Gershon Avner St. Jerusalem,Apartment,4,1,104,1,Gershon Avner St.,Jerusalem
2392,3750000,Ehud Manor St. Holon,Apartment,5,8,110,2,Ehud Manor St.,Holon
2393,1050000,Wingate St. Beer Sheva,Garden apt.,4,5,85,NA,Wingate St.,Beer Sheva
2394,620000,Rahvat HaRosh Beersheba,Apartment,2,1,53,1,RahvatHaRosh,Beersheba
2395,2035000,Abba Ahimeir St. Ramla,Penthouse,5,5,113,3,Abba Ahimeir St.,Ramla
2396,1100000,"Shapira St.  3,Ashkelon",Apartment,4,3,100,NA,Shapira St.,Ashkelon
2397,3800000,"Yitskhak Rabin St.  40,Holon",Apartment,5,3,114,2,Yitskhak Rabin St.,Holon
2398,4200000,Anafa St. Karmiel,Villa,8,2,360,1,Anafa St.,Karmiel
2399,3390000,Yosef Nakar St. Petah Tikva,Apartment,4,6,132,2,Yosef Nakar St.,Petah Tikva
2400,4800000,"Derech Menachem Begin  144,Tel Aviv-Yafo",Apartment,3,36,80,1,Derech Menachem Begin  144,Tel Aviv-Yafo
2401,3800000,Ha-Neviim St. Bat Yam,Apartment,5,4,117,2,Ha-Neviim St.,Bat Yam
2402,8250000,"Dafna St.  34,Tel Aviv-Yafo",Apartment,3.5,2,89,NA,Dafna St.,Tel Aviv-Yafo
2403,37000000,"Shlomo ha-Melekh St.  37,Herzliya",Villa,9,3,516,1,Shlomo ha-Melekh St.,Herzliya
2404,2750000,Uziel St. Ramat Gan,Apartment,4,2,91,NA,Uziel St.,Ramat Gan
2405,2950000,"Alma St.  11,Jerusalem",Apartment,4,0,105,NA,Alma St.,Jerusalem
2406,2480000,"Ha-Khartsit St.  9,Rishon LeTsiyon",Apartment,4,5,98,1,Ha-Khartsit St.,Rishon LeTsiyon
2407,3440000,"Tsvi Hirschfeld St.  37,Rishon LeTsiyon",Duplex,5,5,135,1,Tsvi Hirschfeld St.,Rishon LeTsiyon
2408,5120000,"Meir Yaari St.  18,Tel Aviv-Yafo",Apartment,3,1,85,1,Meir Yaari St.,Tel Aviv-Yafo
2409,1500000,"HaOranim St.  1,Yokneam Illit",Apartment,3,2,85,NA,HaOranim St.,Yokneam Illit
2410,4500000,"Shmuel Tamir Katzenelson St.  20,Jerusalem",Duplex,5,0,140,NA,Shmuel Tamir Katzenelson St.,Jerusalem
2411,2590000,"Shmaryahu Levin St.  7,Rishon LeTsiyon",Apartment,4,3,85,1,Shmaryahu Levin St.,Rishon LeTsiyon
2412,1299000,"Ha-Zamir St.  16,Nahariyya",Apartment,4,4,110,1,Ha-Zamir St.,Nahariyya
2413,2590000,"Kiryat Shmona St.  4,Holon",Apartment,5,4,110,1,Kiryat Shmona St.,Holon
2414,2620000,"Yisra'el Poli Polyakov St.  6,Ramla",Apartment,5,3,117,1,Yisrael Poli Polyakov St.,Ramla
2415,4095000,"Jerusalem St.  28,Rishon LeTsiyon",Penthouse,6,7,180,2,Jerusalem St.,Rishon LeTsiyon
2416,3300000,Bareket St. Ashdod,Apartment,4,7,170,2,Bareket St.,Ashdod
2417,1770000,"Bayit Vagan St.  19,Bat Yam",Apartment,3,3,80,NA,Bayit Vagan St.,Bat Yam
2418,5950000,Ha-Almugim St. Rishon LeTsiyon,Cottage/house,4,3,345,2,Ha-Almugim St.,Rishon LeTsiyon
2419,2090000,Yehoshua Hankin St. Holon,Apartment,3,0,70,NA,Yehoshua Hankin St.,Holon
2420,1250000,Shivat Tsiyon St. Ashkelon,Garden apt.,3,0,270,1,Shivat Tsiyon St.,Ashkelon
2421,1450000,"Megiddo St.  1,Ashkelon",Apartment,4,6,110,2,Megiddo St.,Ashkelon
2422,5400000,Ha-Tayasim St. Ashkelon,Cottage/house,9,3,370,4,Ha-Tayasim St.,Ashkelon
2423,1040000,"Exodus St.  32,Ashkelon",Apartment,3,1,77,1,Exodus St.,Ashkelon
2424,760000,"Ha-Histadrut St.  29,Ashkelon",Apartment,3,2,67,1,Ha-Histadrut St.,Ashkelon
2425,790000,"David Raziel St.  6,Ashkelon",Apartment,3,1,70,1,David Raziel St.,Ashkelon
2426,3800000,Hatsiyyonut Boulevard Ashkelon,Penthouse,5,14,180,3,HatsiyyonutBoulevard,Ashkelon
2427,2750000,"Tirosh St.  25,Ashkelon",Penthouse,5,6,250,2,Tirosh St.,Ashkelon
2428,1580000,HaRav Yechya Arosi St. Ashkelon,Apartment,4,6,123,2,HaRav Yechya Arosi St.,Ashkelon
2429,1785000,"HaYain Road  15,Ashkelon",Apartment,5,4,140,2,HaYain Road  15,Ashkelon
2430,1999999,"Ort St.  12,Ashkelon",Apartment,5,5,136,2,Ort St.,Ashkelon
2431,2950000,HaYain Road Ashkelon,Penthouse,5,8,260,2,HaYain Road,Ashkelon
2432,1900000,Maale Ha-Gat St. Ashkelon,Apartment,5,3,140,1,Maale Ha-Gat St.,Ashkelon
